external_id,location,region,province,province_code,match,alias_used,old_lat,old_lon,new_lat,new_lon,distance_shift_km,changed
BENV-2026-BLUETONGUE-83414-BOVINO,SAN MARCO IN LAMIS,Puglia,Foggia,FG,municipality_region,false,41.46220,15.54460,41.713138,15.639850,29.006,true
BENV-2026-BLUETONGUE-84746-BOVINO,SIRACUSA,Sicilia,Siracusa,SR,municipality_region,false,37.07550,15.28660,37.064614,15.290720,1.264,true
BENV-2026-BLUETONGUE-84923-BOVINO,SIRACUSA,Sicilia,Siracusa,SR,municipality_region,false,37.07550,15.28660,37.064614,15.290720,1.264,true
BENV-2026-BLUETONGUE-83824-BOVINO,CAROVIGNO,Puglia,Brindisi,BR,municipality_region,false,40.63270,17.94180,40.707185,17.656848,25.420,true
BENV-2026-BLUETONGUE-85018-OVINO,PESCHE,Molise,Isernia,IS,municipality_region,false,41.59600,14.23300,41.611068,14.281951,4.401,true
BENV-2026-BLUETONGUE-85078-BOVINO,CASTELNOVO DI SOTTO,Emilia Romagna,Reggio nell'Emilia,RE,municipality_region,false,44.69890,10.62970,44.810863,10.563295,13.509,true
BENV-2026-BLUETONGUE-82959-BOVINO,MANIACE,Sicilia,Catania,CT,municipality_region,false,37.50790,15.08300,37.862423,14.807835,46.264,true
BENV-2026-BLUETONGUE-85258-BOVINO,TERENZO,Emilia Romagna,Parma,PR,municipality_region,false,44.80150,10.32790,44.609958,10.089682,28.426,true
BENV-2026-BLUETONGUE-84396-BOVINO,ARBOREA,Sardegna,Oristano,OR,municipality_region,false,39.90380,8.59260,39.773846,8.581753,14.480,true
BENV-2026-BRUCELLOSI-83533-LEPRE,GREVE IN CHIANTI,Toscana,Firenze,FI,municipality_region,false,43.76960,11.25580,43.582460,11.316873,21.381,true
BENV-2026-BRUCELLOSI-83918-BOVINO,GERACI SICULO,Sicilia,Palermo,PA,municipality_region,false,38.11570,13.36150,37.859137,14.154416,75.117,true
BENV-2026-BRUCELLOSI-83753-BOVINO,SAN NICANDRO GARGANICO,Puglia,Foggia,FG,municipality_region,false,41.46220,15.54460,41.838446,15.565338,41.872,true
BENV-2026-BRUCELLOSI-84038-BOVINO,APRICENA,Puglia,Foggia,FG,municipality_region,false,41.46220,15.54460,41.783938,15.443744,36.745,true
BENV-2026-BRUCELLOSI-83896-BOVINO,SAN NICANDRO GARGANICO,Puglia,Foggia,FG,municipality_region,false,41.46220,15.54460,41.838446,15.565338,41.872,true
BENV-2026-BRUCELLOSI-83181-OVINO,VILLAROSA,Sicilia,Enna,EN,municipality_region,false,37.56760,14.27990,37.587017,14.173589,9.614,true
BENV-2026-BRUCELLOSI-85040-BOVINO,SAN NICANDRO GARGANICO,Puglia,Foggia,FG,municipality_region,false,41.46220,15.54460,41.838446,15.565338,41.872,true
BENV-2026-BRUCELLOSI-83737-BOVINO,SAN NICANDRO GARGANICO,Puglia,Foggia,FG,municipality_region,false,41.46220,15.54460,41.838446,15.565338,41.872,true
BENV-2026-BRUCELLOSI-84900-BOVINO,SANT\'AGATA DEL BIANCO,Calabria,Reggio Calabria,RC,municipality_region,false,38.11130,15.64730,38.092788,16.083088,38.187,true
BENV-2026-BRUCELLOSI-83594-BOVINO,CARLENTINI,Sicilia,Siracusa,SR,municipality_region,false,37.07550,15.28660,37.275881,15.014978,32.796,true
BENV-2026-BRUCELLOSI-84474-BOVINO,APRICENA,Puglia,Foggia,FG,municipality_region,false,41.46220,15.54460,41.783938,15.443744,36.745,true
BENV-2026-BRUCELLOSI-84465-OVINO,FIUMEDINISI,Sicilia,Messina,ME,municipality_region,false,38.19380,15.55400,38.026238,15.382083,23.946,true
BENV-2026-BRUCELLOSI-83938-BOVINO,RANDAZZO,Sicilia,Catania,CT,municipality_region,false,37.50790,15.08300,37.877934,14.946248,42.869,true
BENV-2026-BRUCELLOSI-83548-OVINO,RODI\' MILICI,Sicilia,Messina,ME,municipality_region,false,38.19380,15.55400,38.068965,15.174781,35.956,true
BENV-2026-BRUCELLOSI-83206-BOVINO,PATTI,Sicilia,Messina,ME,municipality_region,false,38.19380,15.55400,38.138901,14.964816,51.869,true
BENV-2026-BRUCELLOSI-83267-BOVINO,PATERNO\',Sicilia,Catania,CT,municipality_region,false,37.50790,15.08300,37.567070,14.905352,16.989,true
BENV-2026-BRUCELLOSI-83674-BOVINO,AUGUSTA,Sicilia,Siracusa,SR,municipality_region,false,37.07550,15.28660,37.236936,15.219658,18.906,true
BENV-2026-BRUCELLOSI-84039-BOVINO,MESSINA,Sicilia,Messina,ME,municipality_region,false,38.19380,15.55400,38.193757,15.554208,0.019,true
BENV-2026-BRUCELLOSI-83548-CAPRA,RODI\' MILICI,Sicilia,Messina,ME,municipality_region,false,38.19380,15.55400,38.068965,15.174781,35.956,true
BENV-2026-BRUCELLOSI-84512-CAPRA,FONDACHELLI-FANTINA,Sicilia,Messina,ME,municipality_region,false,38.19380,15.55400,38.000627,15.182419,38.970,true
BENV-2026-BRUCELLOSI-83489-BOVINO,AGIRA,Sicilia,Enna,EN,municipality_region,false,37.56760,14.27990,37.656151,14.521575,23.455,true
BENV-2026-BRUCELLOSI-83675-BOVINO,GANGI,Sicilia,Palermo,PA,municipality_region,false,38.11570,13.36150,37.795627,14.206720,82.208,true
BENV-2026-BRUCELLOSI-84038-BUFALO,APRICENA,Puglia,Foggia,FG,municipality_region,false,41.46220,15.54460,41.783938,15.443744,36.745,true
BENV-2026-BRUCELLOSI-84992-BUFALO,CANCELLO ED ARNONE,Campania,Caserta,CE,municipality_region,false,41.07230,14.33110,41.074112,14.027423,25.457,true
BENV-2026-BRUCELLOSI-83676-BOVINO,BUCCHERI,Sicilia,Siracusa,SR,municipality_region,false,37.07550,15.28660,37.126491,14.850380,39.100,true
BENV-2026-BRUCELLOSI-85498-BOVINO,CENTURIPE,Sicilia,Enna,EN,municipality_region,false,37.56760,14.27990,37.622952,14.739079,40.921,true
BENV-2026-BRUCELLOSI-84268-BOVINO,SAN NICANDRO GARGANICO,Puglia,Foggia,FG,municipality_region,false,41.46220,15.54460,41.838446,15.565338,41.872,true
BENV-2026-BRUCELLOSI-84688-BOVINO,SAN NICANDRO GARGANICO,Puglia,Foggia,FG,municipality_region,false,41.46220,15.54460,41.838446,15.565338,41.872,true
BENV-2026-BRUCELLOSI-83085-BOVINO,AGIRA,Sicilia,Enna,EN,municipality_region,false,37.56760,14.27990,37.656151,14.521575,23.455,true
BENV-2026-BRUCELLOSI-84512-OVINO,FONDACHELLI-FANTINA,Sicilia,Messina,ME,municipality_region,false,38.19380,15.55400,38.000627,15.182419,38.970,true
BENV-2026-BRUCELLOSI-83870-BOVINO,APRICENA,Puglia,Foggia,FG,municipality_region,false,41.46220,15.54460,41.783938,15.443744,36.745,true
BENV-2026-CARBONCHIO-EMATICO-85449-OVINO,SAN GREGORIO MAGNO,Campania,Salerno,SA,municipality_region,false,40.68240,14.76810,40.656523,15.403609,53.676,true
BENV-2026-CARBONCHIO-EMATICO-85449-CAPRA,SAN GREGORIO MAGNO,Campania,Salerno,SA,municipality_region,false,40.68240,14.76810,40.656523,15.403609,53.676,true
BENV-2026-DERMATITE-NODULARE-CONTAGIOSA-84487-BOVINO,SAN VITO,Sardegna,Sud Sardegna,SU,municipality_region,false,39.16720,8.52220,39.443245,9.540751,92.856,true
BENV-2026-DERMATITE-NODULARE-CONTAGIOSA-84419-BOVINO,SAN VITO,Sardegna,Sud Sardegna,SU,municipality_region,false,39.16720,8.52220,39.443245,9.540751,92.856,true
BENV-2026-DERMATITE-NODULARE-CONTAGIOSA-84213-BOVINO,MURAVERA,Sardegna,Sud Sardegna,SU,municipality_region,false,39.16720,8.52220,39.420945,9.573551,94.770,true
BENV-2026-DERMATITE-NODULARE-CONTAGIOSA-84417-BOVINO,SAN VITO,Sardegna,Sud Sardegna,SU,municipality_region,false,39.16720,8.52220,39.443245,9.540751,92.856,true
BENV-2026-DERMATITE-NODULARE-CONTAGIOSA-84247-BOVINO,VILLAPUTZU,Sardegna,Sud Sardegna,SU,municipality_region,false,39.16720,8.52220,39.441045,9.573951,95.480,true
BENV-2026-DERMATITE-NODULARE-CONTAGIOSA-85538-BOVINO,SAMUGHEO,Sardegna,Oristano,OR,municipality_region,false,39.90380,8.59260,39.946150,8.940532,30.041,true
BENV-2026-DERMATITE-NODULARE-CONTAGIOSA-84397-BOVINO,BALLAO,Sardegna,Sud Sardegna,SU,municipality_region,false,39.16720,8.52220,39.549746,9.361545,83.766,true
BENV-2026-DERMATITE-NODULARE-CONTAGIOSA-84671-BOVINO,SAN VITO,Sardegna,Sud Sardegna,SU,municipality_region,false,39.16720,8.52220,39.443245,9.540751,92.856,true
BENV-2026-DERMATITE-NODULARE-CONTAGIOSA-84600-BOVINO,MURAVERA,Sardegna,Sud Sardegna,SU,municipality_region,false,39.16720,8.52220,39.420945,9.573551,94.770,true
BENV-2026-DERMATITE-NODULARE-CONTAGIOSA-84901-BOVINO,ESCALAPLANO,Sardegna,Sud Sardegna,SU,municipality_region,false,39.16720,8.52220,39.626647,9.357144,88.075,true
BENV-2026-FEBBREQ-85173-BOVINO,LENO,Lombardia,Brescia,BS,municipality_region,false,45.54160,10.21180,45.367012,10.218452,19.420,true
BENV-2026-FEBBREQ-83252-BUFALO,EBOLI,Campania,Salerno,SA,municipality_region,false,40.68240,14.76810,40.617515,15.056944,25.414,true
BENV-2026-FEBBREQ-83357-OVINO,L\'AQUILA,Abruzzo,L'Aquila,AQ,municipality_region,false,42.34980,13.39950,42.136885,13.610341,29.355,true
BENV-2026-FEBBREQ-82831-CAPRA,TEGGIANO,Campania,Salerno,SA,municipality_region,false,40.68240,14.76810,40.379209,15.540465,73.468,true
BENV-2026-FEBBREQ-83940-BOVINO,ORGOSOLO,Sardegna,Nuoro,NU,municipality_region,false,40.32020,9.32640,40.204758,9.354936,13.063,true
BENV-2026-FEBBREQ-83673-BOVINO,GRAVINA IN PUGLIA,Puglia,Bari,BA,municipality_region,false,41.11710,16.87190,40.819725,16.422779,50.153,true
BENV-2026-FEBBREQ-83423-OVINO,SANT\'OMERO,Abruzzo,Teramo,TE,municipality_region,false,42.66120,13.69900,42.786672,13.801764,16.283,true
BENV-2026-FEBBREQ-83265-BOVINO,ROMA,Lazio,Roma,RM,municipality_region,false,41.90280,12.49640,41.893320,12.482932,1.534,true
BENV-2026-FEBBREQ-83423-CAPRA,SANT\'OMERO,Abruzzo,Teramo,TE,municipality_region,false,42.66120,13.69900,42.786672,13.801764,16.283,true
BENV-2026-FEBBREQ-83554-CAPRA,CASTELLEONE,Lombardia,Cremona,CR,municipality_region,false,45.13320,10.02270,45.293813,9.764302,26.994,true
BENV-2026-FEBBREQ-84349-BUFALO,SICIGNANO DEGLI ALBURNI,Campania,Salerno,SA,municipality_region,false,40.68240,14.76810,40.581042,15.300396,46.311,true
BENV-2026-FEBBREQ-83158-CAPRA,SAN GREGORIO MAGNO,Campania,Salerno,SA,municipality_region,false,40.68240,14.76810,40.656523,15.403609,53.676,true
BENV-2026-IDATIDOSI-84824-OVINO,SIAMANNA,Sardegna,Oristano,OR,municipality_region,false,39.90380,8.59260,39.920748,8.761028,14.488,true
BENV-2026-IDATIDOSI-85339-OVINO,USELLUS,Sardegna,Oristano,OR,municipality_region,false,39.90380,8.59260,39.809646,8.850732,24.395,true
BENV-2026-IDATIDOSI-85342-OVINO,CUGLIERI,Sardegna,Oristano,OR,municipality_region,false,39.90380,8.59260,40.188472,8.567405,31.727,true
BENV-2026-IDATIDOSI-85350-OVINO,URAS,Sardegna,Oristano,OR,municipality_region,false,39.90380,8.59260,39.700643,8.700030,24.383,true
BENV-2026-IDATIDOSI-85437-OVINO,PAULILATINO,Sardegna,Oristano,OR,municipality_region,false,39.90380,8.59260,40.084032,8.763937,24.793,true
BENV-2026-IDATIDOSI-85438-OVINO,PAULILATINO,Sardegna,Oristano,OR,municipality_region,false,39.90380,8.59260,40.084032,8.763937,24.793,true
BENV-2026-IDATIDOSI-85490-OVINO,VILLA SANT\'ANTONIO,Sardegna,Oristano,OR,municipality_region,false,39.90380,8.59260,39.859148,8.901532,26.824,true
BENV-2026-IDATIDOSI-84664-OVINO,SCANO DI MONTIFERRO,Sardegna,Oristano,OR,municipality_region,false,39.90380,8.59260,40.216330,8.584092,34.759,true
BENV-2026-IDATIDOSI-83857-OVINO,SEDILO,Sardegna,Oristano,OR,municipality_region,false,39.90380,8.59260,40.173151,8.919122,40.862,true
BENV-2026-IDATIDOSI-83887-OVINO,TRESNURAGHES,Sardegna,Oristano,OR,municipality_region,false,39.90380,8.59260,40.252104,8.519960,39.220,true
BENV-2026-IDATIDOSI-84822-OVINO,SIAPICCIA,Sardegna,Oristano,OR,municipality_region,false,39.90380,8.59260,39.927948,8.762128,14.705,true
BENV-2026-IDATIDOSI-85409-OVINO,SIAPICCIA,Sardegna,Oristano,OR,municipality_region,false,39.90380,8.59260,39.927948,8.762128,14.705,true
BENV-2026-IDATIDOSI-85411-OVINO,SIAPICCIA,Sardegna,Oristano,OR,municipality_region,false,39.90380,8.59260,39.927948,8.762128,14.705,true
BENV-2026-IDATIDOSI-85422-OVINO,LACONI,Sardegna,Oristano,OR,municipality_region,false,39.90380,8.59260,39.852649,9.050435,39.480,true
BENV-2026-IDATIDOSI-84144-OVINO,FORDONGIANUS,Sardegna,Oristano,OR,municipality_region,false,39.90380,8.59260,39.994549,8.809828,21.088,true
BENV-2026-IDATIDOSI-84851-OVINO,NURECI,Sardegna,Oristano,OR,municipality_region,false,39.90380,8.59260,39.823348,8.973834,33.746,true
BENV-2026-IDATIDOSI-85354-OVINO,ALES,Sardegna,Oristano,OR,municipality_region,false,39.90380,8.59260,39.768245,8.815632,24.287,true
BENV-2026-IDATIDOSI-85372-OVINO,CABRAS,Sardegna,Oristano,OR,municipality_region,false,39.90380,8.59260,39.930314,8.532054,5.946,true
BENV-2026-IDATIDOSI-85431-OVINO,RUINAS,Sardegna,Oristano,OR,municipality_region,false,39.90380,8.59260,39.907148,8.897631,26.021,true
BENV-2026-IDATIDOSI-82809-BOVINO,BRACCIANO,Lazio,Roma,RM,municipality_region,false,41.90280,12.49640,42.101095,12.173857,34.591,true
BENV-2026-IDATIDOSI-85153-OVINO,SIRIS,Sardegna,Oristano,OR,municipality_region,false,39.90380,8.59260,39.712644,8.774832,26.346,true
BENV-2026-IDATIDOSI-85186-BOVINO,OLLASTRA,Sardegna,Oristano,OR,municipality_region,false,39.90380,8.59260,39.950948,8.734227,13.166,true
BENV-2026-IDATIDOSI-84209-OVINO,USELLUS,Sardegna,Oristano,OR,municipality_region,false,39.90380,8.59260,39.809646,8.850732,24.395,true
BENV-2026-IDATIDOSI-84659-BOVINO,BRACCIANO,Lazio,Roma,RM,municipality_region,false,41.90280,12.49640,42.101095,12.173857,34.591,true
BENV-2026-IDATIDOSI-84677-OVINO,SENEGHE,Sardegna,Oristano,OR,municipality_region,false,39.90380,8.59260,40.082249,8.615723,19.940,true
BENV-2026-IDATIDOSI-84679-OVINO,SENEGHE,Sardegna,Oristano,OR,municipality_region,false,39.90380,8.59260,40.082249,8.615723,19.940,true
BENV-2026-IDATIDOSI-84692-OVINO,LACONI,Sardegna,Oristano,OR,municipality_region,false,39.90380,8.59260,39.852649,9.050435,39.480,true
BENV-2026-IDATIDOSI-84073-OVINO,SANTA GIUSTA,Sardegna,Oristano,OR,municipality_region,false,39.90380,8.59260,39.878178,8.609973,3.212,true
BENV-2026-IDATIDOSI-83886-OVINO,SAGAMA,Sardegna,Oristano,OR,municipality_region,false,39.90380,8.59260,40.261552,8.577520,39.801,true
BENV-2026-IDATIDOSI-83983-OVINO,ALLAI,Sardegna,Oristano,OR,municipality_region,false,39.90380,8.59260,39.957173,8.863076,23.814,true
BENV-2026-IDATIDOSI-85535-OVINO,BUSACHI,Sardegna,Oristano,OR,municipality_region,false,39.90380,8.59260,40.032651,8.896729,29.614,true
BENV-2026-IDATIDOSI-84191-OVINO,NARBOLIA,Sardegna,Oristano,OR,municipality_region,false,39.90380,8.59260,40.047650,8.575169,16.064,true
BENV-2026-IDATIDOSI-84203-OVINO,PAU,Sardegna,Oristano,OR,municipality_region,false,39.90380,8.59260,39.791546,8.802331,21.826,true
BENV-2026-IDATIDOSI-84225-OVINO,MILIS,Sardegna,Oristano,OR,municipality_region,false,39.90380,8.59260,40.050449,8.637024,16.740,true
BENV-2026-IDATIDOSI-84077-OVINO,ORISTANO,Sardegna,Oristano,OR,municipality_region,false,39.90380,8.59260,40.026568,8.679642,15.536,true
BENV-2026-IDATIDOSI-83858-OVINO,SENEGHE,Sardegna,Oristano,OR,municipality_region,false,39.90380,8.59260,40.082249,8.615723,19.940,true
BENV-2026-IDATIDOSI-83969-BOVINO,ARBOREA,Sardegna,Oristano,OR,municipality_region,false,39.90380,8.59260,39.773846,8.581753,14.480,true
BENV-2026-IDATIDOSI-84847-CAPRA,PALMAS ARBOREA,Sardegna,Oristano,OR,municipality_region,false,39.90380,8.59260,39.876646,8.643127,5.263,true
BENV-2026-IDATIDOSI-85351-OVINO,SAN NICOLO\' D\'ARCIDANO,Sardegna,Oristano,OR,municipality_region,false,39.90380,8.59260,39.683392,8.646875,24.943,true
BENV-2026-IDATIDOSI-85435-OVINO,RUINAS,Sardegna,Oristano,OR,municipality_region,false,39.90380,8.59260,39.907148,8.897631,26.021,true
BENV-2026-IDATIDOSI-85501-OVINO,NURECI,Sardegna,Oristano,OR,municipality_region,false,39.90380,8.59260,39.823348,8.973834,33.746,true
BENV-2026-IDATIDOSI-84189-OVINO,SAN VERO MILIS,Sardegna,Oristano,OR,municipality_region,false,39.90380,8.59260,40.014548,8.598224,12.324,true
BENV-2026-IDATIDOSI-84208-OVINO,ALES,Sardegna,Oristano,OR,municipality_region,false,39.90380,8.59260,39.768245,8.815632,24.287,true
BENV-2026-IDATIDOSI-84075-CAPRA,ORISTANO,Sardegna,Oristano,OR,municipality_region,false,39.90380,8.59260,40.026568,8.679642,15.536,true
BENV-2026-IDATIDOSI-84140-OVINO,POMPU,Sardegna,Oristano,OR,municipality_region,false,39.90380,8.59260,39.724544,8.795432,26.409,true
BENV-2026-IDATIDOSI-84141-OVINO,SENIS,Sardegna,Oristano,OR,municipality_region,false,39.90380,8.59260,39.824147,8.940033,30.948,true
BENV-2026-IDATIDOSI-84172-OVINO,SIAPICCIA,Sardegna,Oristano,OR,municipality_region,false,39.90380,8.59260,39.927948,8.762128,14.705,true
BENV-2026-IDATIDOSI-84846-OVINO,SANTA GIUSTA,Sardegna,Oristano,OR,municipality_region,false,39.90380,8.59260,39.878178,8.609973,3.212,true
BENV-2026-IDATIDOSI-84849-OVINO,NURECI,Sardegna,Oristano,OR,municipality_region,false,39.90380,8.59260,39.823348,8.973834,33.746,true
BENV-2026-IDATIDOSI-85349-OVINO,URAS,Sardegna,Oristano,OR,municipality_region,false,39.90380,8.59260,39.700643,8.700030,24.383,true
BENV-2026-IDATIDOSI-85357-OVINO,USELLUS,Sardegna,Oristano,OR,municipality_region,false,39.90380,8.59260,39.809646,8.850732,24.395,true
BENV-2026-IDATIDOSI-83847-OVINO,SAN VERO MILIS,Sardegna,Oristano,OR,municipality_region,false,39.90380,8.59260,40.014548,8.598224,12.324,true
BENV-2026-IDATIDOSI-83604-OVINO,ZEDDIANI,Sardegna,Oristano,OR,municipality_region,false,39.90380,8.59260,39.989947,8.595324,9.582,true
BENV-2026-IDATIDOSI-85176-BOVINO,SENEGHE,Sardegna,Oristano,OR,municipality_region,false,39.90380,8.59260,40.082249,8.615723,19.940,true
BENV-2026-IDATIDOSI-85189-BOVINO,ORISTANO,Sardegna,Oristano,OR,municipality_region,false,39.90380,8.59260,40.026568,8.679642,15.536,true
BENV-2026-IDATIDOSI-85546-OVINO,VILLAURBANA,Sardegna,Oristano,OR,municipality_region,false,39.90380,8.59260,39.885647,8.777429,15.897,true
BENV-2026-IDATIDOSI-84188-OVINO,NARBOLIA,Sardegna,Oristano,OR,municipality_region,false,39.90380,8.59260,40.047650,8.575169,16.064,true
BENV-2026-IDATIDOSI-84193-OVINO,CABRAS,Sardegna,Oristano,OR,municipality_region,false,39.90380,8.59260,39.930314,8.532054,5.946,true
BENV-2026-IDATIDOSI-85764-BOVINO,SAMUGHEO,Sardegna,Oristano,OR,municipality_region,false,39.90380,8.59260,39.946150,8.940532,30.041,true
BENV-2026-IDATIDOSI-84210-OVINO,CURCURIS,Sardegna,Oristano,OR,municipality_region,false,39.90380,8.59260,39.746145,8.830632,26.843,true
BENV-2026-IDATIDOSI-84224-OVINO,TRAMATZA,Sardegna,Oristano,OR,municipality_region,false,39.90380,8.59260,40.003748,8.649537,12.127,true
BENV-2026-IDATIDOSI-84234-OVINO,SANTA GIUSTA,Sardegna,Oristano,OR,municipality_region,false,39.90380,8.59260,39.878178,8.609973,3.212,true
BENV-2026-IDATIDOSI-84675-OVINO,SENEGHE,Sardegna,Oristano,OR,municipality_region,false,39.90380,8.59260,40.082249,8.615723,19.940,true
BENV-2026-IDATIDOSI-84678-OVINO,SENEGHE,Sardegna,Oristano,OR,municipality_region,false,39.90380,8.59260,40.082249,8.615723,19.940,true
BENV-2026-IDATIDOSI-84694-OVINO,ASUNI,Sardegna,Oristano,OR,municipality_region,false,39.90380,8.59260,39.872448,8.946433,30.390,true
BENV-2026-IDATIDOSI-84821-OVINO,SIAMANNA,Sardegna,Oristano,OR,municipality_region,false,39.90380,8.59260,39.920748,8.761028,14.488,true
BENV-2026-IDATIDOSI-84912-OVINO,SOLARUSSA,Sardegna,Oristano,OR,municipality_region,false,39.90380,8.59260,39.955747,8.671526,8.869,true
BENV-2026-IDATIDOSI-85355-OVINO,USELLUS,Sardegna,Oristano,OR,municipality_region,false,39.90380,8.59260,39.809646,8.850732,24.395,true
BENV-2026-IDATIDOSI-85410-OVINO,SIAMANNA,Sardegna,Oristano,OR,municipality_region,false,39.90380,8.59260,39.920748,8.761028,14.488,true
BENV-2026-IDATIDOSI-83846-OVINO,CABRAS,Sardegna,Oristano,OR,municipality_region,false,39.90380,8.59260,39.930314,8.532054,5.946,true
BENV-2026-IDATIDOSI-83848-OVINO,CABRAS,Sardegna,Oristano,OR,municipality_region,false,39.90380,8.59260,39.930314,8.532054,5.946,true
BENV-2026-IDATIDOSI-84139-OVINO,BIDONI\',Sardegna,Oristano,OR,municipality_region,false,39.90380,8.59260,40.113053,8.936429,37.402,true
BENV-2026-IDATIDOSI-84166-OVINO,ARBOREA,Sardegna,Oristano,OR,municipality_region,false,39.90380,8.59260,39.773846,8.581753,14.480,true
BENV-2026-IDATIDOSI-84176-OVINO,SIAMANNA,Sardegna,Oristano,OR,municipality_region,false,39.90380,8.59260,39.920748,8.761028,14.488,true
BENV-2026-IDATIDOSI-85340-OVINO,USELLUS,Sardegna,Oristano,OR,municipality_region,false,39.90380,8.59260,39.809646,8.850732,24.395,true
BENV-2026-IDATIDOSI-85429-OVINO,LACONI,Sardegna,Oristano,OR,municipality_region,false,39.90380,8.59260,39.852649,9.050435,39.480,true
BENV-2026-IDATIDOSI-85432-OVINO,RUINAS,Sardegna,Oristano,OR,municipality_region,false,39.90380,8.59260,39.907148,8.897631,26.021,true
BENV-2026-IDATIDOSI-83854-OVINO,SENEGHE,Sardegna,Oristano,OR,municipality_region,false,39.90380,8.59260,40.082249,8.615723,19.940,true
BENV-2026-IDATIDOSI-85859-BOVINO,CANALE MONTERANO,Lazio,Roma,RM,municipality_region,false,41.90280,12.49640,42.136043,12.103066,41.574,true
BENV-2026-IDATIDOSI-84179-OVINO,ASUNI,Sardegna,Oristano,OR,municipality_region,false,39.90380,8.59260,39.872448,8.946433,30.390,true
BENV-2026-IDATIDOSI-84217-OVINO,MOGORO,Sardegna,Oristano,OR,municipality_region,false,39.90380,8.59260,39.684710,8.777088,29.016,true
BENV-2026-IDATIDOSI-84237-OVINO,SIAPICCIA,Sardegna,Oristano,OR,municipality_region,false,39.90380,8.59260,39.927948,8.762128,14.705,true
BENV-2026-IDATIDOSI-84690-OVINO,TRAMATZA,Sardegna,Oristano,OR,municipality_region,false,39.90380,8.59260,40.003748,8.649537,12.127,true
BENV-2026-IDATIDOSI-84850-OVINO,ASSOLO,Sardegna,Oristano,OR,municipality_region,false,39.90380,8.59260,39.809947,8.918233,29.690,true
BENV-2026-IDATIDOSI-85348-OVINO,URAS,Sardegna,Oristano,OR,municipality_region,false,39.90380,8.59260,39.700643,8.700030,24.383,true
BENV-2026-IDATIDOSI-85413-OVINO,OLLASTRA,Sardegna,Oristano,OR,municipality_region,false,39.90380,8.59260,39.950948,8.734227,13.166,true
BENV-2026-IDATIDOSI-85424-OVINO,RUINAS,Sardegna,Oristano,OR,municipality_region,false,39.90380,8.59260,39.907148,8.897631,26.021,true
