source_file,benv_id,raw_comune,raw_provincia,raw_regione,matched_level,matched_label,lat,lon,note
influenza_aviria_pollame_2026_italia.xlsx,83175,VALEGGIO SUL MINCIO,VR,VENETO,province,VALEGGIO SUL MINCIO,45.43840,10.99160,municipality centroid unavailable; coordinates set to province capital for map display
influenza_aviria_pollame_2026_italia.xlsx,83031,VIGASIO,VR,VENETO,province,VIGASIO,45.43840,10.99160,municipality centroid unavailable; coordinates set to province capital for map display
influenza_aviria_pollame_2026_italia.xlsx,82811,ROVERBELLA,MN,LOMBARDIA,province,ROVERBELLA,45.15640,10.79140,municipality centroid unavailable; coordinates set to province capital for map display
influenza_aviria_pollame_2026_italia.xlsx,83174,VILLAFRANCA DI VERONA,VR,VENETO,province,VILLAFRANCA DI VERONA,45.43840,10.99160,municipality centroid unavailable; coordinates set to province capital for map display
influenza_aviria_pollame_2026_italia.xlsx,83723,MARSCIANO,PG,UMBRIA,province,MARSCIANO,43.11070,12.39080,municipality centroid unavailable; coordinates set to province capital for map display
influenza_aviria_pollame_2026_italia.xlsx,83766,CAMPI BISENZIO,FI,TOSCANA,province,CAMPI BISENZIO,43.76960,11.25580,municipality centroid unavailable; coordinates set to province capital for map display
influenza_aviria_pollame_2026_italia.xlsx,83173,ZEVIO,VR,VENETO,province,ZEVIO,45.43840,10.99160,municipality centroid unavailable; coordinates set to province capital for map display
influenza_aviria_pollame_2026_italia.xlsx,83939,SUBBIANO,AR,TOSCANA,province,SUBBIANO,43.46330,11.87960,municipality centroid unavailable; coordinates set to province capital for map display
influenza_aviria_pollame_2026_italia.xlsx,83766,CAMPI BISENZIO,FI,TOSCANA,province,CAMPI BISENZIO,43.76960,11.25580,municipality centroid unavailable; coordinates set to province capital for map display
influenza_aviria_pollame_2026_italia.xlsx,83723,MARSCIANO,PG,UMBRIA,province,MARSCIANO,43.11070,12.39080,municipality centroid unavailable; coordinates set to province capital for map display
influenza_aviria_pollame_2026_italia.xlsx,83125,VERONA,VR,VENETO,province,VERONA,45.43840,10.99160,municipality centroid unavailable; coordinates set to province capital for map display
influenza_aviria_pollame_2026_italia.xlsx,83766,CAMPI BISENZIO,FI,TOSCANA,province,CAMPI BISENZIO,43.76960,11.25580,municipality centroid unavailable; coordinates set to province capital for map display
influenza_aviria_pollame_2026_italia.xlsx,83766,CAMPI BISENZIO,FI,TOSCANA,province,CAMPI BISENZIO,43.76960,11.25580,municipality centroid unavailable; coordinates set to province capital for map display
influenza_aviria_pollame_2026_italia.xlsx,83096,VALEGGIO SUL MINCIO,VR,VENETO,province,VALEGGIO SUL MINCIO,45.43840,10.99160,municipality centroid unavailable; coordinates set to province capital for map display
leishmaniosi_2026_italia.xlsx,85169,GROSSETO,GR,TOSCANA,municipality,Grosseto,42.76350,11.11240,coordinates approximated at municipality centroid
leishmaniosi_2026_italia.xlsx,85202,GROSSETO,GR,TOSCANA,municipality,Grosseto,42.76350,11.11240,coordinates approximated at municipality centroid
leishmaniosi_2026_italia.xlsx,85171,CAMPAGNATICO,GR,TOSCANA,municipality,Campagnatico,42.88260,11.27310,coordinates approximated at municipality centroid
leishmaniosi_2026_italia.xlsx,85115,GROSSETO,GR,TOSCANA,municipality,Grosseto,42.76350,11.11240,coordinates approximated at municipality centroid
leishmaniosi_2026_italia.xlsx,85197,GROSSETO,GR,TOSCANA,municipality,Grosseto,42.76350,11.11240,coordinates approximated at municipality centroid
leishmaniosi_2026_italia.xlsx,85203,GROSSETO,GR,TOSCANA,municipality,Grosseto,42.76350,11.11240,coordinates approximated at municipality centroid
leishmaniosi_2026_italia.xlsx,84096,BATTAGLIA TERME,PD,VENETO,municipality,Battaglia Terme,45.28950,11.78430,coordinates approximated at municipality centroid
leishmaniosi_2026_italia.xlsx,84882,MALO,VI,VENETO,municipality,Malo,45.65970,11.40490,coordinates approximated at municipality centroid
leishmaniosi_2026_italia.xlsx,83740,VALDOBBIADENE,TV,VENETO,municipality,Valdobbiadene,45.89930,11.99510,coordinates approximated at municipality centroid
leishmaniosi_2026_italia.xlsx,85011,BRESCIA,BS,LOMBARDIA,municipality,Brescia,45.54160,10.21180,coordinates approximated at municipality centroid
leishmaniosi_2026_italia.xlsx,84095,CINTO EUGANEO,PD,VENETO,municipality,Cinto Euganeo,45.27550,11.66310,coordinates approximated at municipality centroid
leishmaniosi_2026_italia.xlsx,84886,MALO,VI,VENETO,municipality,Malo,45.65970,11.40490,coordinates approximated at municipality centroid
leishmaniosi_2026_italia.xlsx,85485,GROSSETO,GR,TOSCANA,municipality,Grosseto,42.76350,11.11240,coordinates approximated at municipality centroid
leishmaniosi_2026_italia.xlsx,85013,PEZZAZE,BS,LOMBARDIA,municipality,Pezzaze,45.77700,10.23690,coordinates approximated at municipality centroid
leishmaniosi_2026_italia.xlsx,84885,MONTE DI MALO,VI,VENETO,municipality,Monte di Malo,45.66150,11.36150,coordinates approximated at municipality centroid
leptospirosi_2026_italia.xlsx,82822,BORGOSATOLLO,BS,LOMBARDIA,province,BORGOSATOLLO,45.54160,10.21180,municipality centroid unavailable; coordinates set to province capital for map display
leptospirosi_2026_italia.xlsx,85201,GAVORRANO,GR,TOSCANA,province,GAVORRANO,42.76350,11.11240,municipality centroid unavailable; coordinates set to province capital for map display
leptospirosi_2026_italia.xlsx,83412,POSTA,RI,LAZIO,province,POSTA,42.40450,12.85670,municipality centroid unavailable; coordinates set to province capital for map display
leptospirosi_2026_italia.xlsx,83192,SORIANO NEL CIMINO,VT,LAZIO,province,SORIANO NEL CIMINO,42.42070,12.10770,municipality centroid unavailable; coordinates set to province capital for map display
leptospirosi_2026_italia.xlsx,83592,ARCUGNANO,VI,VENETO,province,ARCUGNANO,45.54550,11.53540,municipality centroid unavailable; coordinates set to province capital for map display
leptospirosi_2026_italia.xlsx,84549,PIOVE DI SACCO,PD,VENETO,province,PIOVE DI SACCO,45.40640,11.87680,municipality centroid unavailable; coordinates set to province capital for map display
leptospirosi_2026_italia.xlsx,84502,SAN PIETRO IN CARIANO,VR,VENETO,province,SAN PIETRO IN CARIANO,45.43840,10.99160,municipality centroid unavailable; coordinates set to province capital for map display
leptospirosi_2026_italia.xlsx,83168,CASSACCO,UD,FRIULI VENEZIA GIULIA,province,CASSACCO,46.07110,13.23460,municipality centroid unavailable; coordinates set to province capital for map display
leptospirosi_2026_italia.xlsx,83713,VICENZA,VI,VENETO,province,VICENZA,45.54550,11.53540,municipality centroid unavailable; coordinates set to province capital for map display
leptospirosi_2026_italia.xlsx,84182,ROCCA PRIORA,RM,LAZIO,province,ROCCA PRIORA,41.90280,12.49640,municipality centroid unavailable; coordinates set to province capital for map display
leptospirosi_2026_italia.xlsx,84354,SAURIS,UD,FRIULI VENEZIA GIULIA,province,SAURIS,46.07110,13.23460,municipality centroid unavailable; coordinates set to province capital for map display
leptospirosi_2026_italia.xlsx,85382,BRESCIA,BS,LOMBARDIA,municipality,Brescia,45.54160,10.21180,coordinates approximated at municipality centroid
leptospirosi_2026_italia.xlsx,83531,CIVITA D\'ANTINO,AQ,ABRUZZO,province,CIVITA D\'ANTINO,42.34980,13.39950,municipality centroid unavailable; coordinates set to province capital for map display
leptospirosi_2026_italia.xlsx,84299,AIELLO DEL FRIULI,UD,FRIULI VENEZIA GIULIA,province,AIELLO DEL FRIULI,46.07110,13.23460,municipality centroid unavailable; coordinates set to province capital for map display
leptospirosi_2026_italia.xlsx,85064,CASCINA,PI,TOSCANA,province,CASCINA,43.72280,10.40170,municipality centroid unavailable; coordinates set to province capital for map display
leptospirosi_2026_italia.xlsx,83865,MEANA SARDO,NU,SARDEGNA,province,MEANA SARDO,40.32020,9.32640,municipality centroid unavailable; coordinates set to province capital for map display
leptospirosi_2026_italia.xlsx,85465,SANTORSO,VI,VENETO,province,SANTORSO,45.54550,11.53540,municipality centroid unavailable; coordinates set to province capital for map display
leptospirosi_2026_italia.xlsx,85329,SORGA\',VR,VENETO,province,SORGA\',45.43840,10.99160,municipality centroid unavailable; coordinates set to province capital for map display
leucosi_bovina_enzootica_2026_italia.xlsx,85268,SAN MARCO IN LAMIS,FG,PUGLIA,province,SAN MARCO IN LAMIS,41.46220,15.54460,municipality centroid unavailable; coordinates set to province capital for map display
leucosi_bovina_enzootica_2026_italia.xlsx,84298,TREIA,MC,MARCHE,province,TREIA,43.29840,13.45310,municipality centroid unavailable; coordinates set to province capital for map display
malattia_di_newcastle_2026_italia.xlsx,83233,MELDOLA,FC,EMILIA ROMAGNA,province,MELDOLA,44.22270,12.04070,municipality centroid unavailable; coordinates set to province capital for map display
malattia_di_newcastle_2026_italia.xlsx,83086,GIUGLIANO IN CAMPANIA,nan,CAMPANIA,region,GIUGLIANO IN CAMPANIA,40.85180,14.26810,municipality/province centroid unavailable; coordinates set to regional capital for map display
malattia_di_newcastle_2026_italia.xlsx,83154,PRATO,PO,TOSCANA,province,PRATO,43.87770,11.10220,municipality centroid unavailable; coordinates set to province capital for map display
malattia_di_newcastle_2026_italia.xlsx,84519,MONTEGIORGIO,FM,MARCHE,province,MONTEGIORGIO,43.16060,13.71830,municipality centroid unavailable; coordinates set to province capital for map display
malattia_di_newcastle_2026_italia.xlsx,83377,AGLIANA,PT,TOSCANA,province,AGLIANA,43.93350,10.91730,municipality centroid unavailable; coordinates set to province capital for map display
malattia_di_newcastle_2026_italia.xlsx,83454,PRATO,PO,TOSCANA,province,PRATO,43.87770,11.10220,municipality centroid unavailable; coordinates set to province capital for map display
malattia_di_newcastle_2026_italia.xlsx,83154,PRATO,PO,TOSCANA,province,PRATO,43.87770,11.10220,municipality centroid unavailable; coordinates set to province capital for map display
malattia_di_newcastle_2026_italia.xlsx,83758,PRATO,PO,TOSCANA,province,PRATO,43.87770,11.10220,municipality centroid unavailable; coordinates set to province capital for map display
malattia_di_newcastle_2026_italia.xlsx,83234,ARGELATO,BO,EMILIA ROMAGNA,province,ARGELATO,44.49490,11.34260,municipality centroid unavailable; coordinates set to province capital for map display
malattia_di_newcastle_2026_italia.xlsx,83808,GROSSETO,GR,TOSCANA,municipality,Grosseto,42.76350,11.11240,coordinates approximated at municipality centroid
malattia_di_newcastle_2026_italia.xlsx,84329,FERMO,FM,MARCHE,province,FERMO,43.16060,13.71830,municipality centroid unavailable; coordinates set to province capital for map display
malattia_di_newcastle_2026_italia.xlsx,83464,MAIOLATI SPONTINI,AN,MARCHE,province,MAIOLATI SPONTINI,43.61580,13.51890,municipality centroid unavailable; coordinates set to province capital for map display
malattia_di_newcastle_2026_italia.xlsx,83407,MONDAVIO,PU,MARCHE,province,MONDAVIO,43.91250,12.91550,municipality centroid unavailable; coordinates set to province capital for map display
malattia_di_newcastle_2026_italia.xlsx,83234,ARGELATO,BO,EMILIA ROMAGNA,province,ARGELATO,44.49490,11.34260,municipality centroid unavailable; coordinates set to province capital for map display
malattia_virale_emorragica_2026_italia.xlsx,85468,MONTALCINO,SI,TOSCANA,province,MONTALCINO,43.31880,11.33080,municipality centroid unavailable; coordinates set to province capital for map display
malattia_virale_emorragica_2026_italia.xlsx,85212,CAIRATE,VA,LOMBARDIA,province,CAIRATE,45.82060,8.82510,municipality centroid unavailable; coordinates set to province capital for map display
paratubercolosi_2026_italia.xlsx,83310,ASCOLI PICENO,AP,MARCHE,province,ASCOLI PICENO,42.85360,13.57490,municipality centroid unavailable; coordinates set to province capital for map display
paratubercolosi_2026_italia.xlsx,83557,MAGLIANO IN TOSCANA,GR,TOSCANA,province,MAGLIANO IN TOSCANA,42.76350,11.11240,municipality centroid unavailable; coordinates set to province capital for map display
paratubercolosi_2026_italia.xlsx,83794,GROSSETO,GR,TOSCANA,municipality,Grosseto,42.76350,11.11240,coordinates approximated at municipality centroid
paratubercolosi_2026_italia.xlsx,84843,TUGLIE,LE,PUGLIA,province,TUGLIE,40.35150,18.17500,municipality centroid unavailable; coordinates set to province capital for map display
paratubercolosi_2026_italia.xlsx,83760,CAMPO DI TRENS - FREIENFELD,BZ,TRENTINO ALTO ADIGE,province,CAMPO DI TRENS - FREIENFELD,46.49830,11.35480,municipality centroid unavailable; coordinates set to province capital for map display
peste_americana_2026_italia.xlsx,84562,PIANORO,BO,EMILIA ROMAGNA,province,PIANORO,44.49490,11.34260,municipality centroid unavailable; coordinates set to province capital for map display
peste_americana_2026_italia.xlsx,84514,PALU\',VR,VENETO,province,PALU\',45.43840,10.99160,municipality centroid unavailable; coordinates set to province capital for map display
peste_americana_2026_italia.xlsx,84930,PIANORO,BO,EMILIA ROMAGNA,province,PIANORO,44.49490,11.34260,municipality centroid unavailable; coordinates set to province capital for map display
peste_americana_2026_italia.xlsx,85491,TUBRE - TAUFERS IM MUENSTERTAL,BZ,TRENTINO ALTO ADIGE,province,TUBRE - TAUFERS IM MUENSTERTAL,46.49830,11.35480,municipality centroid unavailable; coordinates set to province capital for map display
peste_americana_2026_italia.xlsx,85484,FELTRE,BL,VENETO,province,FELTRE,46.14250,12.21670,municipality centroid unavailable; coordinates set to province capital for map display
peste_suina_africana_2026_italia.xlsx,83588,VILLA COLLEMANDINA,LU,TOSCANA,province,VILLA COLLEMANDINA,43.84290,10.50270,municipality centroid unavailable; coordinates set to province capital for map display
peste_suina_africana_2026_italia.xlsx,83646,MULAZZO,MS,TOSCANA,province,MULAZZO,44.03540,10.13970,municipality centroid unavailable; coordinates set to province capital for map display
peste_suina_africana_2026_italia.xlsx,83686,CAREGGINE,LU,TOSCANA,province,CAREGGINE,43.84290,10.50270,municipality centroid unavailable; coordinates set to province capital for map display
peste_suina_africana_2026_italia.xlsx,84382,PONTI,AL,PIEMONTE,province,PONTI,44.91320,8.62000,municipality centroid unavailable; coordinates set to province capital for map display
peste_suina_africana_2026_italia.xlsx,83436,VILLAFRANCA IN LUNIGIANA,MS,TOSCANA,province,VILLAFRANCA IN LUNIGIANA,44.03540,10.13970,municipality centroid unavailable; coordinates set to province capital for map display
peste_suina_africana_2026_italia.xlsx,83485,CAMPORGIANO,LU,TOSCANA,province,CAMPORGIANO,43.84290,10.50270,municipality centroid unavailable; coordinates set to province capital for map display
peste_suina_africana_2026_italia.xlsx,84220,CAMPORGIANO,LU,TOSCANA,province,CAMPORGIANO,43.84290,10.50270,municipality centroid unavailable; coordinates set to province capital for map display
